GEOID,year,total_wind_score
13021,2007,0
13023,2007,0
13025,2007,13.930221255096303
13027,2007,0
13029,2007,75.30115807036157
13031,2007,66.08432654236022
13033,2007,14.178436762667303
13035,2007,0
13037,2007,0
13039,2007,12.691396284738975
13043,2007,24.037181559825783
13045,2007,0
13047,2007,0
13049,2007,0
13051,2007,71.19524800428833
13053,2007,0
13055,2007,0
13057,2007,0
13059,2007,0
13061,2007,0
13063,2007,0
13065,2007,0
13067,2007,0
13069,2007,0
13071,2007,0
13073,2007,0
13075,2007,0
13077,2007,0
13079,2007,0
13081,2007,0
13083,2007,0
13085,2007,0
13087,2007,0
13089,2007,0
13091,2007,0
13093,2007,0
13095,2007,0
13097,2007,0
13099,2007,0
13101,2007,0
13103,2007,68.00000000453889
13105,2007,0
13107,2007,0.41266915494229756
13109,2007,41.66507214299062
13111,2007,0
13113,2007,0
13115,2007,0
13117,2007,0
13119,2007,0
13121,2007,0
13123,2007,0
13125,2007,0
13127,2007,53.24885370663716
13129,2007,0
13131,2007,0
13133,2007,0
13135,2007,0
13137,2007,0
13139,2007,0
13141,2007,0
13143,2007,0
13145,2007,0
13147,2007,0
13149,2007,0
13151,2007,0
13153,2007,0
13155,2007,0
13157,2007,0
13159,2007,0
13161,2007,0
13163,2007,0
13165,2007,27.14494169840429
13167,2007,0
13169,2007,0
13171,2007,0
13173,2007,0
13175,2007,0
13177,2007,0
13179,2007,83.74346236210428
13181,2007,0
13183,2007,54.06545695341089
13185,2007,0
13187,2007,0
13189,2007,0
13191,2007,74.0163348750045
13193,2007,0
13195,2007,0
13197,2007,0
13199,2007,0
13201,2007,0
13205,2007,0
13207,2007,0
13209,2007,0
13211,2007,0
13213,2007,0
13215,2007,0
13217,2007,0
13219,2007,0
13221,2007,0
13223,2007,0
13225,2007,0
13227,2007,0
13229,2007,0
13231,2007,0
13233,2007,0
13235,2007,0
13237,2007,0
13239,2007,0
13241,2007,0
13243,2007,0
13245,2007,1.5944562886505445
13247,2007,0
13249,2007,0
13251,2007,65.83103052862002
13253,2007,0
13255,2007,0
13257,2007,0
13259,2007,0
13261,2007,0
13263,2007,0
13265,2007,0
13267,2007,30.329420240427186
13269,2007,0
13271,2007,0
13273,2007,0
13275,2007,0
13277,2007,0
13279,2007,2.5792753753979625e-5
13281,2007,0
13283,2007,0
13285,2007,0
13287,2007,0
13289,2007,0
13291,2007,0
13293,2007,0
13295,2007,0
13297,2007,0
13299,2007,0
13301,2007,0
13303,2007,0
13305,2007,41.52331584819011
13307,2007,0
13309,2007,0
13311,2007,0
13313,2007,0
13315,2007,0
13317,2007,0
13319,2007,0
13321,2007,0
16001,2007,0
16003,2007,0
16005,2007,0
16007,2007,0
16009,2007,0
16011,2007,0
16013,2007,0
16015,2007,0
16017,2007,0
16019,2007,0
16021,2007,0
16023,2007,0
16025,2007,0
16027,2007,0
16029,2007,0
16031,2007,0
16033,2007,0
16035,2007,0
16037,2007,0
16039,2007,0
16041,2007,0
16043,2007,0
16045,2007,0
16047,2007,0
16049,2007,0
16051,2007,0
16053,2007,0
16055,2007,0
16057,2007,0
16059,2007,0
16061,2007,0
16063,2007,0
16065,2007,0
16067,2007,0
16069,2007,0
16071,2007,0
16073,2007,0
16075,2007,0
16077,2007,0
16079,2007,0
16081,2007,0
16083,2007,0
16085,2007,0
16087,2007,0
17001,2007,0
17003,2007,0
17005,2007,0
17007,2007,0
17009,2007,0
17011,2007,0
17013,2007,0
17015,2007,0
17017,2007,0
17019,2007,0
17021,2007,0
17023,2007,0
17025,2007,0
17027,2007,0
17029,2007,0
17031,2007,0
17033,2007,0
17035,2007,0
17037,2007,0
17039,2007,0
17041,2007,0
17043,2007,0
17045,2007,0
17047,2007,0
17049,2007,0
17051,2007,0
17053,2007,0
17055,2007,0
17057,2007,0
17059,2007,0
17061,2007,0
17063,2007,0
17065,2007,0
17067,2007,0
17069,2007,0
17071,2007,0
17073,2007,0
17075,2007,0
17077,2007,0
17079,2007,0
17081,2007,0
17083,2007,0
17085,2007,0
17087,2007,0
17089,2007,0
17091,2007,0
17093,2007,0
17095,2007,0
17097,2007,0
17099,2007,0
17101,2007,0
17103,2007,0
17105,2007,0
17107,2007,0
17109,2007,0
17111,2007,0
17113,2007,0
17115,2007,0
17117,2007,0
17119,2007,0
17121,2007,0
17123,2007,0
17125,2007,0
17127,2007,0
17129,2007,0
17131,2007,0
17133,2007,0
17135,2007,0
17137,2007,0
17139,2007,0
17141,2007,0
17143,2007,0
17145,2007,0
17147,2007,0
17149,2007,0
17151,2007,0
17153,2007,0
17155,2007,0
17157,2007,0
17159,2007,0
17161,2007,0
17163,2007,0
17165,2007,0
17167,2007,0
17169,2007,0
17171,2007,0
17173,2007,0
17175,2007,0
17177,2007,0
17179,2007,0
17181,2007,0
17183,2007,0
17185,2007,0
17187,2007,0
17189,2007,0
17191,2007,0
17193,2007,0
17195,2007,0
17197,2007,0
17199,2007,0
17201,2007,0
17203,2007,0
18001,2007,0
18003,2007,0
18005,2007,0
18007,2007,0
18009,2007,0
18011,2007,0
18013,2007,0
18015,2007,0
18017,2007,0
18019,2007,0
18021,2007,0
18023,2007,0
18025,2007,0
18027,2007,0
18029,2007,0
18031,2007,0
18033,2007,0
18035,2007,0
18037,2007,0
18039,2007,0
18041,2007,0
18043,2007,0
18045,2007,0
18047,2007,0
18049,2007,0
18051,2007,0
18053,2007,0
18055,2007,0
18057,2007,0
18059,2007,0
18061,2007,0
18063,2007,0
18065,2007,0
18067,2007,0
18069,2007,0
18071,2007,0
18073,2007,0
18075,2007,0
18077,2007,0
18079,2007,0
18081,2007,0
18083,2007,0
18085,2007,0
18087,2007,0
18089,2007,0
18091,2007,0
18093,2007,0
18095,2007,0
18097,2007,0
18099,2007,0
18101,2007,0
18103,2007,0
18105,2007,0
18107,2007,0
18109,2007,0
18111,2007,0
18113,2007,0
18115,2007,0
18117,2007,0
18119,2007,0
18121,2007,0
18123,2007,0
18125,2007,0
18127,2007,0
18129,2007,0
18131,2007,0
18133,2007,0
18135,2007,0
18137,2007,0
18139,2007,0
18141,2007,0
18143,2007,0
18145,2007,0
18147,2007,0
18149,2007,0
18151,2007,0
18153,2007,0
18155,2007,0
18157,2007,0
18159,2007,0
18161,2007,0
18163,2007,0
18165,2007,0
18167,2007,0
18169,2007,0
18171,2007,0
18173,2007,0
18175,2007,0
18177,2007,0
18179,2007,0
18181,2007,0
18183,2007,0
19001,2007,0
19003,2007,0
19005,2007,0
19007,2007,0
19009,2007,0
19011,2007,0
19013,2007,0
19015,2007,0
19017,2007,0
19019,2007,0
19021,2007,0
19023,2007,0
19025,2007,0
19027,2007,0
19029,2007,0
19031,2007,0
19033,2007,0
19035,2007,0
19037,2007,0
19039,2007,0
19041,2007,0
19043,2007,0
19045,2007,0
19047,2007,0
19049,2007,0
19051,2007,0
19053,2007,0
19055,2007,0
19057,2007,0
19059,2007,0
19061,2007,0
19063,2007,0
19065,2007,0
19067,2007,0
19069,2007,0
19071,2007,0
19073,2007,0
19075,2007,0
19077,2007,0
19079,2007,0
19081,2007,0
19083,2007,0
19085,2007,0
19087,2007,0
19089,2007,0
19091,2007,0
19093,2007,0
19095,2007,0
19097,2007,0
19099,2007,0
19101,2007,0
19103,2007,0
19105,2007,0
19107,2007,0
19109,2007,0
19111,2007,0
19113,2007,0
19115,2007,0
19117,2007,0
19119,2007,0
19121,2007,0
19123,2007,0
19125,2007,0
19127,2007,0
19129,2007,0
19131,2007,0
19133,2007,0
19135,2007,0
19137,2007,0
19139,2007,0
19141,2007,0
19143,2007,0
19145,2007,0
19147,2007,0
19149,2007,0
19151,2007,0
19153,2007,0
19155,2007,0
19157,2007,0
19159,2007,0
19161,2007,0
19163,2007,0
19165,2007,0
19167,2007,0
19169,2007,0
19171,2007,0
19173,2007,0
19175,2007,0
19177,2007,0
19179,2007,0
19181,2007,0
19183,2007,0
19185,2007,0
19187,2007,0
19189,2007,0
19191,2007,0
19193,2007,0
19195,2007,0
19197,2007,0
20001,2007,0
20003,2007,0
20005,2007,0
20007,2007,0
20009,2007,0
20011,2007,0
20013,2007,0
20015,2007,0
20017,2007,0
20019,2007,0
20021,2007,0
20023,2007,0
20025,2007,0
20027,2007,0
20029,2007,0
20031,2007,0
20033,2007,0
20035,2007,0
20037,2007,0
20039,2007,0
20041,2007,0
20043,2007,0
20045,2007,0
20047,2007,0
20049,2007,0
20051,2007,0
20053,2007,0
20055,2007,0
20057,2007,0
20059,2007,0
20061,2007,0
20063,2007,0
20065,2007,0
20067,2007,0
20069,2007,0
20071,2007,0
20073,2007,0
20075,2007,0
20077,2007,0
20079,2007,0
20081,2007,0
20083,2007,0
20085,2007,0
20087,2007,0
20089,2007,0
20091,2007,0
20093,2007,0
20095,2007,0
20097,2007,0
20099,2007,0
20101,2007,0
20103,2007,0
20105,2007,0
20107,2007,0
20109,2007,0
20111,2007,0
20113,2007,0
20115,2007,0
20117,2007,0
20119,2007,0
20121,2007,0
20123,2007,0
20125,2007,0
20127,2007,0
20129,2007,0
20131,2007,0
20133,2007,0
20135,2007,0
20137,2007,0
20139,2007,0
20141,2007,0
20143,2007,0
20145,2007,0
20147,2007,0
20149,2007,0
20151,2007,0
20153,2007,0
20155,2007,0
20157,2007,0
20159,2007,0
20161,2007,0
20163,2007,0
20165,2007,0
20167,2007,0
20169,2007,0
20171,2007,0
20173,2007,0
20175,2007,0
20177,2007,0
20179,2007,0
20181,2007,0
20183,2007,0
20185,2007,0
20187,2007,0
20189,2007,0
20191,2007,0
20193,2007,0
20195,2007,0
20197,2007,0
20199,2007,0
20201,2007,0
20203,2007,0
20205,2007,0
20207,2007,0
20209,2007,0
21001,2007,0
21003,2007,0
21005,2007,0
21007,2007,0
21009,2007,0
21011,2007,0
21013,2007,0
21015,2007,0
21017,2007,0
21019,2007,0
21021,2007,0
21023,2007,0
21025,2007,0
21027,2007,0
21029,2007,0
21031,2007,0
21033,2007,0
21035,2007,0
21037,2007,0
21039,2007,0
21041,2007,0
21043,2007,0
21045,2007,0
21047,2007,0
21049,2007,0
21051,2007,0
21053,2007,0
21055,2007,0
21057,2007,0
21059,2007,0
21061,2007,0
21063,2007,0
21065,2007,0
21067,2007,0
21069,2007,0
21071,2007,0
21073,2007,0
21075,2007,0
21077,2007,0
21079,2007,0
21081,2007,0
21083,2007,0
21085,2007,0
21087,2007,0
21089,2007,0
21091,2007,0
21093,2007,0
21095,2007,0
21097,2007,0
21099,2007,0
21101,2007,0
21103,2007,0
21105,2007,0
21107,2007,0
21109,2007,0
21111,2007,0
21113,2007,0
21115,2007,0
21117,2007,0
21119,2007,0
21121,2007,0
21123,2007,0
21125,2007,0
21127,2007,0
21129,2007,0
21131,2007,0
21133,2007,0
21135,2007,0
21137,2007,0
21139,2007,0
21141,2007,0
21143,2007,0
21145,2007,0
21147,2007,0
21149,2007,0
21151,2007,0
21153,2007,0
21155,2007,0
21157,2007,0
21159,2007,0
21161,2007,0
21163,2007,0
21165,2007,0
21167,2007,0
21169,2007,0
21171,2007,0
21173,2007,0
21175,2007,0
21177,2007,0
21179,2007,0
21181,2007,0
21183,2007,0
21185,2007,0
21187,2007,0
21189,2007,0
21191,2007,0
21193,2007,0
21195,2007,0
21197,2007,0
21199,2007,0
21201,2007,0
21203,2007,0
21205,2007,0
21207,2007,0
21209,2007,0
21211,2007,0
21213,2007,0
21215,2007,0
21217,2007,0
21219,2007,0
21221,2007,0
21223,2007,0
21225,2007,0
21227,2007,0
21229,2007,0
21231,2007,0
21233,2007,0
21235,2007,0
21237,2007,0
21239,2007,0
22001,2007,0
22003,2007,10.120969978067865
22005,2007,0
22007,2007,0
22009,2007,0
22011,2007,21.059748605009716
22013,2007,0
22015,2007,0
22017,2007,0
22019,2007,33.917498416532304
22021,2007,0
22023,2007,9.509019731395034
22025,2007,0
22027,2007,0
22029,2007,0
22031,2007,0
22033,2007,0
22035,2007,0
22037,2007,0
22039,2007,0.06572371644931205
22041,2007,0
22043,2007,0
22045,2007,0
22047,2007,0
22049,2007,0
22051,2007,0
22053,2007,0.2461411215122839
22055,2007,0
22057,2007,0
22059,2007,0
22061,2007,0
22063,2007,0
22065,2007,0
22067,2007,0
22069,2007,0
22071,2007,0
22073,2007,0
22075,2007,0
22077,2007,0
22079,2007,8.773498057270567
22081,2007,0
22083,2007,0
22085,2007,0
22087,2007,0
22089,2007,0
22091,2007,0
22093,2007,0
22095,2007,0
22097,2007,0
22099,2007,0
22101,2007,0
22103,2007,0
22105,2007,0
22107,2007,0
22109,2007,0
22111,2007,0
22113,2007,0
22115,2007,15.361424761860626
22117,2007,0
22119,2007,0
22121,2007,0
22123,2007,0
22125,2007,0
22127,2007,0
23001,2007,130.60913165728778
23003,2007,100.46237231414776
23005,2007,145.38136161679174
23007,2007,115.76754265455314
23009,2007,144.92729746946546
23011,2007,135.1890908438342
23013,2007,164.28240784310037
23015,2007,167.7714514068308
23017,2007,108.20518561315511
23019,2007,116.61525639915753
23021,2007,102.01553309453834
23023,2007,151.03951119830637
23025,2007,108.28933186481126
23027,2007,150.8497756083666
23029,2007,124.21863695954772
23031,2007,149.89205077037695
24001,2007,0
24003,2007,68.00000000165451
24005,2007,67.99999998512016
24009,2007,88.8867154825457
24011,2007,114.3045595093152
24013,2007,67.99999997664139
24015,2007,95.11264970523827
24017,2007,69.06507486691679
24019,2007,135.04856769309535
24021,2007,64.2100838794253
24023,2007,0
24025,2007,68.0000000085202
24027,2007,68.00000005173237
24029,2007,75.11464779618134
24031,2007,67.99999997878962
24033,2007,68.00000000963223
24035,2007,72.39974061318603
24037,2007,110.41448659749405
24039,2007,136.0000000436957
24041,2007,102.69070038692834
24043,2007,19.414269127559674
24045,2007,145.95804518581656
24047,2007,169.4937242966974
24510,2007,68.00000004353937
25001,2007,227.2736185637704
25003,2007,168.45881572016594
25005,2007,228.8886299788856
25007,2007,235.9999999954024
25009,2007,170.3061720260444
25011,2007,160.37889284638777
25013,2007,206.03619951252873
25015,2007,201.56663312540388
25017,2007,197.88799851366363
25019,2007,235.9999994498441
25021,2007,219.99999995544255
25023,2007,227.0484396402395
25025,2007,216.50627497269633
25027,2007,209.60159456901295
26001,2007,0
26003,2007,0
26005,2007,0
26007,2007,0
26009,2007,0
26011,2007,0
26013,2007,0
26015,2007,0
26017,2007,0
26019,2007,0
26021,2007,0
26023,2007,0
26025,2007,0
26027,2007,0
26029,2007,0
26031,2007,0
26033,2007,0
26035,2007,0
26037,2007,0
26039,2007,0
26041,2007,0
26043,2007,0
26045,2007,0
26047,2007,0
26049,2007,0
26051,2007,0
26053,2007,0
26055,2007,0
26057,2007,0
26059,2007,0
26061,2007,0
26063,2007,0
26065,2007,0
26067,2007,0
26069,2007,0
26071,2007,0
26073,2007,0
26075,2007,0
26077,2007,0
26079,2007,0
26081,2007,0
26083,2007,0
26085,2007,0
26087,2007,0
26089,2007,0
26091,2007,0
26093,2007,0
26095,2007,0
26097,2007,0
26099,2007,0
26101,2007,0
26103,2007,0
26105,2007,0
26107,2007,0
26109,2007,0
26111,2007,0
26113,2007,0
26115,2007,0
26117,2007,0
26119,2007,0
26121,2007,0
26123,2007,0
26125,2007,0
26127,2007,0
26129,2007,0
26131,2007,0
26133,2007,0
26135,2007,0
26137,2007,0
26139,2007,0
26141,2007,0
26143,2007,0
26145,2007,0
26147,2007,0
26149,2007,0
26151,2007,0
26153,2007,0
26155,2007,0
26157,2007,0
26159,2007,0
26161,2007,0
26163,2007,0
26165,2007,0
27001,2007,0
27003,2007,0
27005,2007,0
27007,2007,0
27009,2007,0
27011,2007,0
27013,2007,0
27015,2007,0
27017,2007,0
27019,2007,0
27021,2007,0
27023,2007,0
27025,2007,0
27027,2007,0
27029,2007,0
27031,2007,0
27033,2007,0
27035,2007,0
27037,2007,0
27039,2007,0
27041,2007,0
27043,2007,0
27045,2007,0
27047,2007,0
27049,2007,0
27051,2007,0
27053,2007,0
27055,2007,0
27057,2007,0
27059,2007,0
27061,2007,0
27063,2007,0
27065,2007,0
27067,2007,0
27069,2007,0
27071,2007,0
27073,2007,0
27075,2007,0
27077,2007,0
27079,2007,0
27081,2007,0
27083,2007,0
27085,2007,0
27087,2007,0
27089,2007,0
27091,2007,0
27093,2007,0
27095,2007,0
27097,2007,0
27099,2007,0
27101,2007,0
27103,2007,0
27105,2007,0
27107,2007,0
27109,2007,0
27111,2007,0
27113,2007,0
27115,2007,0
27117,2007,0
27119,2007,0
27121,2007,0
27123,2007,0
27125,2007,0
27127,2007,0
27129,2007,0
27131,2007,0
27133,2007,0
27135,2007,0
27137,2007,0
27139,2007,0
27141,2007,0
27143,2007,0
27145,2007,0
27147,2007,0
27149,2007,0
27151,2007,0
27153,2007,0
27155,2007,0
27157,2007,0
27159,2007,0
27161,2007,0
27163,2007,0
27165,2007,0
27167,2007,0
27169,2007,0
27171,2007,0
27173,2007,0
28001,2007,0
28003,2007,0
28005,2007,0
28007,2007,0
28009,2007,0
28011,2007,0
28013,2007,0
28015,2007,0
28017,2007,0
28019,2007,0
28021,2007,0
28023,2007,0
28025,2007,0
28027,2007,0
28029,2007,0
28031,2007,0
28033,2007,0
28035,2007,0
28037,2007,0
28039,2007,0
28041,2007,0
28043,2007,0
28045,2007,0
28047,2007,0
28049,2007,0
28051,2007,0
28053,2007,0
28055,2007,0
28057,2007,0
28059,2007,0
28061,2007,0
28063,2007,0
28065,2007,0
28067,2007,0
28069,2007,0
28071,2007,0
28073,2007,0
28075,2007,0
28077,2007,0
28079,2007,0
28081,2007,0
28083,2007,0
28085,2007,0
28087,2007,0
28089,2007,0
28091,2007,0
28093,2007,0
28095,2007,0
28097,2007,0
28099,2007,0
28101,2007,0
28103,2007,0
28105,2007,0
28107,2007,0
28109,2007,0
28111,2007,0
28113,2007,0
28115,2007,0
28117,2007,0
28119,2007,0
28121,2007,0
28123,2007,0
28125,2007,0
28127,2007,0
28129,2007,0
28131,2007,0
28133,2007,0
28135,2007,0
28137,2007,0
28139,2007,0
28141,2007,0
28143,2007,0
28145,2007,0
28147,2007,0
28149,2007,0
28151,2007,0
28153,2007,0
28155,2007,0
28157,2007,0
28159,2007,0
28161,2007,0
28163,2007,0
29001,2007,0
29003,2007,0
29005,2007,0
29007,2007,0
29009,2007,0
29011,2007,0
29013,2007,0
29015,2007,0
29017,2007,0
29019,2007,0
29021,2007,0
29023,2007,0
29025,2007,0
29027,2007,0
29029,2007,0
29031,2007,0
29033,2007,0
29035,2007,0
29037,2007,0
29039,2007,0
29041,2007,0
29043,2007,0
29045,2007,0
29047,2007,0
29049,2007,0
29051,2007,0
29053,2007,0
29055,2007,0
29057,2007,0
29059,2007,0
29061,2007,0
29063,2007,0
29065,2007,0
29067,2007,0
29069,2007,0
29071,2007,0
29073,2007,0
29075,2007,0
29077,2007,0
29079,2007,0
29081,2007,0
29083,2007,0
29085,2007,0
29087,2007,0
29089,2007,0
29091,2007,0
29093,2007,0
29095,2007,0
29097,2007,0
29099,2007,0
29101,2007,0
29103,2007,0
29105,2007,0
29107,2007,0
29109,2007,0
29111,2007,0
29113,2007,0
29115,2007,0
29117,2007,0
29119,2007,0
29121,2007,0
29123,2007,0
29125,2007,0
29127,2007,0
29129,2007,0
29131,2007,0
29133,2007,0
29135,2007,0
29137,2007,0
29139,2007,0
29141,2007,0
29143,2007,0
29145,2007,0
29147,2007,0
29149,2007,0
29151,2007,0
29153,2007,0
29155,2007,0
29157,2007,0
29159,2007,0
29161,2007,0
29163,2007,0
29165,2007,0
29167,2007,0
29169,2007,0
29171,2007,0
29173,2007,0
29175,2007,0
29177,2007,0
29179,2007,0
29181,2007,0
29183,2007,0
29185,2007,0
29186,2007,0
29187,2007,0
29189,2007,0
29195,2007,0
29197,2007,0
29199,2007,0
29201,2007,0
29203,2007,0
29205,2007,0
29207,2007,0
29209,2007,0
29211,2007,0
29213,2007,0
29215,2007,0
29217,2007,0
29219,2007,0
29221,2007,0
29223,2007,0
29225,2007,0
29227,2007,0
29229,2007,0
29510,2007,0
30001,2007,0
30003,2007,0
30005,2007,0
30007,2007,0
30009,2007,0
30011,2007,0
30013,2007,0
30015,2007,0
30017,2007,0
30019,2007,0
30021,2007,0
30023,2007,0
30025,2007,0
30027,2007,0
30029,2007,0
30031,2007,0
30033,2007,0
30035,2007,0
30037,2007,0
30039,2007,0
30041,2007,0
30043,2007,0
30045,2007,0
30047,2007,0
30049,2007,0
30051,2007,0
30053,2007,0
30055,2007,0
30057,2007,0
30059,2007,0
30061,2007,0
30063,2007,0
30065,2007,0
30067,2007,0
30069,2007,0
30071,2007,0
30073,2007,0
30075,2007,0
30077,2007,0
30079,2007,0
30081,2007,0
30083,2007,0
30085,2007,0
30087,2007,0
30089,2007,0
30091,2007,0
30093,2007,0
30095,2007,0
30097,2007,0
30099,2007,0
30101,2007,0
30103,2007,0
30105,2007,0
30107,2007,0
30109,2007,0
30111,2007,0
31001,2007,0
31003,2007,0
31005,2007,0
31007,2007,0
31009,2007,0
31011,2007,0
31013,2007,0
31015,2007,0
31017,2007,0
31019,2007,0
31021,2007,0
31023,2007,0
31025,2007,0
31027,2007,0
31029,2007,0
31031,2007,0
31033,2007,0
31035,2007,0
31037,2007,0
31039,2007,0
31041,2007,0
31043,2007,0
31045,2007,0
31047,2007,0
31049,2007,0
31051,2007,0
31053,2007,0
31055,2007,0
31057,2007,0
31059,2007,0
31061,2007,0
31063,2007,0
31065,2007,0
31067,2007,0
31069,2007,0
31071,2007,0
31073,2007,0
31075,2007,0
31077,2007,0
31079,2007,0
31081,2007,0
31083,2007,0
31085,2007,0
31087,2007,0
31089,2007,0
31091,2007,0
31093,2007,0
31095,2007,0
31097,2007,0
31099,2007,0
31101,2007,0
31103,2007,0
31105,2007,0
31107,2007,0
31109,2007,0
31111,2007,0
31113,2007,0
31115,2007,0
31117,2007,0
31119,2007,0
31121,2007,0
31123,2007,0
31125,2007,0
31127,2007,0
31129,2007,0
31131,2007,0
31133,2007,0
31135,2007,0
31137,2007,0
31139,2007,0
31141,2007,0
31143,2007,0
31145,2007,0
31147,2007,0
31149,2007,0
31151,2007,0
31153,2007,0
31155,2007,0
31157,2007,0
31159,2007,0
31161,2007,0
31163,2007,0
31165,2007,0
31167,2007,0
31169,2007,0
31171,2007,0
31173,2007,0
31175,2007,0
31177,2007,0
31179,2007,0
31181,2007,0
31183,2007,0
31185,2007,0
32001,2007,0
32003,2007,0
32005,2007,0
32007,2007,0
32009,2007,0
32011,2007,0
32013,2007,0
32015,2007,0
32017,2007,0
32019,2007,0
32021,2007,0
32023,2007,0
32027,2007,0
32029,2007,0
32031,2007,0
32033,2007,0
32510,2007,0
33001,2007,137.72870524289021
33003,2007,136.2121316567459
33005,2007,136.02451829982664
33007,2007,92.00292956222536
33009,2007,128.919672713532
33011,2007,145.58834292072012
33013,2007,139.30047805471537
33015,2007,152.00000003198355
33017,2007,151.25367441568164
33019,2007,135.99999997896325
34001,2007,162.3964305606352
34003,2007,136.04503664924903
34005,2007,137.86754995754714
34007,2007,136.00000003059185
34009,2007,179.39367023492474
34011,2007,155.03758589277655
34013,2007,139.70517444854946
34015,2007,135.94600920287075
34017,2007,158.41563212396153
34019,2007,103.2219468417222
34021,2007,136.38683832263746
34023,2007,166.495545670877
34025,2007,166.8084893249824
34027,2007,122.75804659993736
34029,2007,161.74989773248558
34031,2007,136.00000006903693
34033,2007,133.09353490780208
34035,2007,126.36977515032395
34037,2007,105.45600557733135
34039,2007,158.99956009601334
34041,2007,101.99999997794836
35001,2007,0
35003,2007,0
35005,2007,0
35006,2007,0
35007,2007,0
35009,2007,0
35011,2007,0
35013,2007,0
35015,2007,0
35017,2007,0
35019,2007,0
35021,2007,0
35023,2007,0
35025,2007,0
35027,2007,0
35028,2007,0
35029,2007,0
35031,2007,0
35033,2007,0
35035,2007,0
35037,2007,0
35039,2007,0
35041,2007,0
35043,2007,0
35045,2007,0
35047,2007,0
35049,2007,0
35051,2007,0
35053,2007,0
35055,2007,0
35057,2007,0
35059,2007,0
35061,2007,0
36001,2007,69.68397310760778
36003,2007,0
36005,2007,141.7266298009892
36007,2007,68.00000000548616
36009,2007,0
36011,2007,0
36013,2007,0
36015,2007,0.10019747227097928
36017,2007,68.00000000591484
36019,2007,60.30372431791103
36021,2007,115.48394544869578
36023,2007,48.57360837728099
36025,2007,67.99999999515397
36027,2007,135.44037546464074
36029,2007,0
36031,2007,73.99815011763857
36033,2007,34.00145608103748
36035,2007,67.99999998343502
36037,2007,0
36039,2007,72.85147504158736
36041,2007,56.34718272732063
36043,2007,54.47847099031176
36045,2007,0.5990269559896291
36047,2007,170.00000003869422
36049,2007,31.7817126688085
36051,2007,0
36053,2007,54.42040327857619
36055,2007,0
36057,2007,68.00000002720725
36059,2007,167.19142851415964
36061,2007,157.53403629671791
36063,2007,0
36065,2007,47.768349715278575
36067,2007,10.609589374924802
36069,2007,0
36071,2007,125.86986951408304
36073,2007,0
36075,2007,4.462714742262103
36077,2007,67.9999999888559
36079,2007,136.00000001255242
36081,2007,169.99999980020593
36083,2007,102.93316908854911
36085,2007,170.00000031762335
36087,2007,135.99999995069845
36089,2007,20.38080361851568
36091,2007,84.81368421024587
36093,2007,68.03319826177984
36095,2007,68.00000001343524
36097,2007,0
36099,2007,0
36101,2007,0
36103,2007,185.08646288103984
36105,2007,97.48464589890145
36107,2007,47.965665480294604
36109,2007,2.5262682864018995
36111,2007,105.59335807113483
36113,2007,90.467126502281
36115,2007,102.00000002011407
36117,2007,0
36119,2007,136.00000004720854
36121,2007,0
36123,2007,0
37001,2007,0
37003,2007,0
37005,2007,0
37007,2007,15.302418542421483
37009,2007,0
37011,2007,0
37013,2007,201.00800106075798
37015,2007,105.73484367792761
37017,2007,63.23390782683773
37019,2007,161.06136913607105
37021,2007,0
37023,2007,0
37025,2007,0
37027,2007,0
37029,2007,240.75359740427032
37031,2007,341.88986442426636
37033,2007,0
37035,2007,0
37037,2007,0.03550999558486967
37039,2007,0
37041,2007,184.92208104794318
37043,2007,0
37045,2007,0
37047,2007,72.62592696477121
37049,2007,241.8459720420759
37051,2007,37.34448382426982
37053,2007,259.7866548502417
37055,2007,369.2105407703158
37057,2007,0
37059,2007,0
37061,2007,151.2411841748815
37063,2007,0
37065,2007,101.9999999938762
37067,2007,0
37069,2007,65.89847359512302
37071,2007,0
37073,2007,161.33536378508293
37075,2007,0
37077,2007,22.42307554455032
37079,2007,118.87155309303444
37081,2007,0
37083,2007,100.51472497774597
37085,2007,37.19864105464618
37087,2007,0
37089,2007,0
37091,2007,105.27498856311759
37093,2007,34.00000000269928
37095,2007,342.7457092188099
37097,2007,0
37099,2007,0
37101,2007,96.51806164769891
37103,2007,221.56047716922507
37105,2007,16.232009722551172
37107,2007,138.9336676324189
37109,2007,0
37111,2007,0
37113,2007,0
37115,2007,0
37117,2007,111.58412124983211
37119,2007,0
37121,2007,0
37123,2007,2.234970993340676
37125,2007,20.567229869960858
37127,2007,101.38913211390171
37129,2007,222.33843148280542
37131,2007,100.70469861713984
37133,2007,257.24868399068623
37135,2007,0
37137,2007,299.75067856449084
37139,2007,239.96575441497217
37141,2007,208.65133482407776
37143,2007,225.24458293883436
37145,2007,0
37147,2007,109.04647522203761
37149,2007,0
37151,2007,0
37153,2007,31.137807283227968
37155,2007,34.00000000384087
37157,2007,0
37159,2007,0
37161,2007,0
37163,2007,98.30316591409972
37165,2007,33.99999999838474
37167,2007,0
37169,2007,0
37171,2007,0
37173,2007,0
37175,2007,0
37177,2007,326.6113135712335
37179,2007,0
37181,2007,37.57053321253479
37183,2007,24.577195063003497
37185,2007,68.28842743190127
37187,2007,199.28846209768713
37189,2007,0
37191,2007,133.62618784531242
37193,2007,0
37195,2007,101.99999995805335
37197,2007,0
37199,2007,0
38001,2007,0
38003,2007,0
38005,2007,0
